List:
"H_Cap_blk_ION","\A3\characters_f\Data\UI\icon_H_Cap_blk_ION_CA.paa"
"H_Cap_oli_hs","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_oli_hs_ca.paa"
"H_Cap_press","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_press_ca.paa"
"H_Cap_usblack","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_usblack_ca.paa"
"H_Cap_surfer","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_surfer_ca.paa"
"H_Cap_police","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Cap_police_ca.paa"
"H_HelmetCrew_B","\A3\characters_f\Data\UI\icon_H_HelmetCrewB_CA.paa"
"H_HelmetCrew_O","\A3\characters_f\Data\UI\icon_H_HelmetCrewO_ocamo_CA.paa"
"H_HelmetCrew_I","\A3\characters_F_Beta\Data\UI\icon_H_I_Helmet_crew_ca.paa"
"H_PilotHelmetFighter_B","\A3\characters_f\Data\UI\icon_H_PilotHelmetFighter_B_CA.paa"
"H_PilotHelmetFighter_O","\A3\Characters_F\data\ui\icon_H_PilotHelmetFighter_OI_CA.paa"
"H_PilotHelmetFighter_I","\A3\characters_f\Data\UI\icon_H_PilotHelmetFighter_IR_CA.paa"
"H_PilotHelmetHeli_B","\A3\characters_f\Data\UI\icon_H_Pilot_Helmet_Heli_B_CA.paa"
"H_PilotHelmetHeli_O","\A3\Characters_F\data\ui\icon_H_Pilot_Helmet_Heli_OI_CA.paa"
"H_PilotHelmetHeli_I","\A3\characters_f_beta\Data\UI\icon_H_I_helmet_heli_ca.paa"
"H_CrewHelmetHeli_B","\A3\Characters_F\data\ui\icon_H_Crew_Helmet_Heli_B_CA.paa"
"H_CrewHelmetHeli_O","\A3\Characters_F\data\ui\icon_H_Crew_Helmet_Heli_OI_CA.paa"
"H_CrewHelmetHeli_I","\A3\characters_f_beta\Data\UI\icon_H_I_helmet_heliShield_ca.paa"
"H_HelmetO_ocamo","\A3\characters_f\Data\UI\icon_H_HelmetO_ocamo_CA.paa"
"H_HelmetLeaderO_ocamo","\A3\Characters_F\data\ui\icon_H_HelmetLeaderO_ocamo_ca.paa"
"H_MilCap_ocamo","\A3\Characters_F_Bootcamp\Data\UI\icon_H_MilCap_ocamo_ca.paa"
"H_MilCap_mcamo","\A3\Characters_F_Bootcamp\Data\UI\icon_H_MilCap_mcamo_ca.paa"
"H_MilCap_gry","\A3\Characters_F_Bootcamp\Data\UI\icon_H_MilCap_gry_ca.paa"
"H_MilCap_dgtl","\A3\Characters_F_Bootcamp\Data\UI\icon_H_MilCap_dgtl_ca.paa"
"H_MilCap_blue","\A3\Characters_F_Bootcamp\Data\UI\icon_H_MilCap_blue_ca.paa"
"H_HelmetB_light_grass","\A3\Characters_F\data\ui\icon_H_HelmetB_light_grass_ca.paa"
"H_HelmetB_light_snakeskin","\A3\Characters_F\data\ui\icon_H_HelmetB_light_snakeskin_ca.paa"
"H_HelmetB_light_desert","\A3\Characters_F\data\ui\icon_H_HelmetB_light_desert_ca.paa"
"H_HelmetB_light_black","\A3\Characters_F\data\ui\icon_H_HelmetB_light_black_ca.paa"
"H_HelmetB_light_sand","\A3\Characters_F\data\ui\icon_H_HelmetB_light_sand_ca.paa"
"H_BandMask_blk","\A3\characters_f\Data\UI\icon_H_PilotHelmetFighter_B_CA.paa"
"H_HelmetO_oucamo","\A3\Characters_F\data\ui\icon_H_HelmetO_oucamo_ca.paa"
"H_HelmetLeaderO_oucamo","\A3\Characters_F\data\ui\icon_H_HelmetLeaderO_oucamo_ca.paa"
"H_HelmetSpecO_ocamo","\A3\Characters_F\data\ui\icon_H_HelmetO_ocamo_CA.paa"
"H_HelmetSpecO_blk","\A3\Characters_F\data\ui\icon_H_HelmetO_spec_CA.paa"
"H_Bandanna_surfer","\A3\characters_f\Data\UI\icon_H_Bandanna_surfer_CA.paa"
"H_Bandanna_khk","\A3\characters_f\Data\UI\icon_H_Bandanna_khk_CA.paa"
"H_Bandanna_khk_hs","\A3\characters_f_EPB\Data\UI\icon_bandana_green_hs_ca.paa"
"H_Bandanna_cbr","\A3\characters_f\Data\UI\icon_H_Bandanna_cbr_CA.paa"
"H_Bandanna_sgg","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Bandanna_sgg_ca.paa"
"H_Bandanna_sand","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Bandanna_sand_ca.paa"
"H_Bandanna_surfer_blk","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Bandanna_surfer_blk_ca.paa"
"H_Bandanna_surfer_grn","\A3\Characters_F_Bootcamp\Data\UI\icon_H_bandana_surfer_grn_ca.paa"
"H_Bandanna_gry","\A3\characters_f\Data\UI\icon_H_Bandanna_gry_CA.paa"
"H_Bandanna_blu","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Bandanna_blu_ca.paa"
"H_Bandanna_camo","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Bandanna_camo_ca.paa"
"H_Bandanna_mcamo","\A3\characters_f\Data\UI\icon_H_Bandanna_mcamo_CA.paa"
"H_Shemag_khk","\A3\characters_f_gamma\Guerrilla\Data\UI\icon_H_Shemag_basic_CA.paa"
"H_Shemag_olive","\A3\characters_F_Gamma\Guerrilla\Data\ui\icon_H_Shemag_olive_ca.paa"
"H_Shemag_olive_hs","\A3\characters_f_EPB\Data\UI\icon_shemagmask_hs_ca.paa"
"H_ShemagOpen_khk","\A3\Characters_F_Bootcamp\Data\UI\icon_H_ShemagOpen_khk_ca.paa"
"H_ShemagOpen_tan","\A3\Characters_F_Bootcamp\Data\UI\icon_H_ShemagOpen_tan_ca.paa"
"H_Beret_blk","\A3\characters_f\Data\UI\icon_H_Beret_blk_CA.paa"
"H_Beret_02","\A3\characters_f_EPB\BLUFOR\Data\UI\icon_H_beret02_ca.paa"
"H_Beret_Colonel","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Beret_Colonel_ca.paa"
"H_Watchcap_blk","\A3\characters_f\Data\UI\icon_H_Cap_beanie_CA.paa"
"H_Watchcap_cbr","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Watchcap_cbr_ca.paa"
"H_Watchcap_khk","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Watchcap_khk_ca.paa"
"H_Watchcap_camo","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Watchcap_camo_ca.paa"
"H_TurbanO_blk","\A3\characters_f\Data\UI\icon_H_Cap_red_CA.paa"
"H_StrawHat","\A3\Characters_F_Bootcamp\Data\UI\icon_H_StrawHat_ca.paa"
"H_StrawHat_dark","\A3\Characters_F_Bootcamp\Data\UI\icon_H_StrawHat_dark_ca.paa"
"H_Hat_blue","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_blue_ca.paa"
"H_Hat_brown","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_brown_ca.paa"
"H_Hat_camo","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_camo_ca.paa"
"H_Hat_grey","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_grey_ca.paa"
"H_Hat_checker","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_checker_ca.paa"
"H_Hat_tan","\A3\Characters_F_Bootcamp\Data\UI\icon_H_Hat_tan_ca.paa"
"H_RacingHelmet_1_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_01_ca.paa"
"H_RacingHelmet_2_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_02_ca.paa"
"H_RacingHelmet_3_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_03_ca.paa"
"H_RacingHelmet_4_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_04_ca.paa"
"H_RacingHelmet_1_black_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_black_ca.paa"
"H_RacingHelmet_1_blue_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_blue_ca.paa"
"H_RacingHelmet_1_green_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_green_ca.paa"
"H_RacingHelmet_1_red_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_red_ca.paa"
"H_RacingHelmet_1_white_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_white_ca.paa"
"H_RacingHelmet_1_yellow_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_yellow_ca.paa"
"H_RacingHelmet_1_orange_F","\A3\Characters_F_Kart\Data\UI\icon_H_RacingHelmet_base_orange_ca.paa"
"H_Cap_marshal","\A3\Characters_F_Kart\Data\UI\icon_H_Cap_headphones_red_CA.paa"
"muzzle_snds_H","\a3\Weapons_F\acc\Data\UI\icon_muzzle_snds_H_ca.paa"
"muzzle_snds_L","\a3\Weapons_F\acc\Data\UI\icon_muzzle_snds_L_ca.paa"
"muzzle_snds_M","\a3\Weapons_F\acc\Data\UI\icon_muzzle_snds_M_ca.paa"
"muzzle_snds_B","\a3\Weapons_F\acc\Data\UI\icon_muzzle_snds_B_ca.paa"
"muzzle_snds_H_MG","\a3\Weapons_F\acc\Data\UI\icon_muzzle_snds_H_MG_ca.paa"
"optic_Arco","\a3\Weapons_F\acc\Data\UI\icon_optic_Arco_ca.paa"
"optic_Hamr","\a3\Weapons_F\acc\Data\UI\icon_optic_Hamr_ca.paa"
"optic_Aco","\a3\Weapons_F\acc\Data\UI\icon_optic_ACO_grn_ca.paa"
"optic_ACO_grn","\a3\Weapons_F\acc\Data\UI\icon_optic_ACO_grn_ca.paa"
"optic_Aco_smg","\a3\Weapons_F\acc\Data\UI\icon_optic_Aco_smg_ca.paa"
"optic_ACO_grn_smg","\a3\Weapons_F\acc\Data\UI\icon_optic_ACO_grn_smg_ca.paa"
"optic_Holosight","\a3\Weapons_F\acc\Data\UI\icon_optic_Holosight_ca.paa"
"optic_Holosight_smg","\a3\Weapons_F\acc\Data\UI\icon_optic_Holosight_smg_ca.paa"
"optic_SOS","\a3\Weapons_F\acc\Data\UI\icon_optic_SOS_ca.paa"
"acc_flashlight","\A3\weapons_F\Data\UI\gear_accv_flashlight_CA.paa"
"acc_flashlight_smg_01","\A3\weapons_F\Data\UI\gear_accv_flashlight_CA.paa"
"acc_flashlight_pistol","\a3\Weapons_F\Data\UI\gear_accv_flashlight_TLS_CA.paa"
"acc_pointer_IR","\A3\weapons_F\Data\UI\gear_accv_pointer_CA.paa"
"optic_MRCO","\a3\Weapons_F\acc\Data\UI\icon_optic_MRCO_ca.paa"
"muzzle_snds_acp","\A3\weapons_F\Data\UI\gear_acca_snds_l_CA.paa"
"optic_NVS","\a3\Weapons_F\acc\Data\UI\icon_optic_NVS_ca.paa"
"optic_Nightstalker","\a3\Weapons_F\acc\Data\UI\icon_optic_Nightstalker_ca.paa"
"optic_tws","\a3\Weapons_F\acc\Data\UI\icon_optic_tws_ca.paa"
"optic_tws_mg","\a3\Weapons_F\acc\Data\UI\icon_optic_tws_mg_ca.paa"
"optic_DMS","\a3\Weapons_F\acc\Data\UI\icon_optic_DMS_ca.paa"
"optic_Yorris","\A3\Weapons_F_EPA\Acc\data\UI\gear_acco_yorris_CA.paa"
"optic_MRD","\a3\Weapons_F_EPA\Acc\data\UI\icon_optic_MRD_ca.paa"
"optic_LRPS","\A3\Weapons_F_EPB\Acc\Data\UI\gear_acco_sniper02_CA.paa"
"UavTerminal_base","\A3\Weapons_F\Data\UI\gear_item_gps_CA.paa"
"B_UavTerminal","\A3\Drones_F\Weapons_F_Gamma\Items\data\UI\gear_UAV_controller_rgr_CA.paa"
"O_UavTerminal","\A3\Drones_F\Weapons_F_Gamma\Items\data\UI\gear_UAV_controller_cbr_CA.paa"
"I_UavTerminal","\A3\Drones_F\Weapons_F_Gamma\Items\data\UI\gear_UAV_controller_oli_CA.paa"
"U_VirtualMan_F","\A3\Characters_F_Bootcamp\Data\UI\icon_U_B_soldier_VR_ca.paa"
"hgun_Pistol_Signal_F","\A3\Weapons_F_Kart\Pistols\Pistol_Signal_F\Data\UI\gear_Pistol_Signal_01_X_ca.paa"
"MMG_01_base_F","\A3\Weapons_F_Mark\Machineguns\MMG_01\Data\UI\gear_MMG_01_hex_X_co.paa"
"MMG_02_base_F","\A3\Weapons_F_Mark\Machineguns\MMG_02\Data\UI\gear_MMG_02_camo_X_co.paa"
"muzzle_snds_338_black","\a3\Weapons_F_Mark\Data\UI\icon_muzzle_snds_338_black_ca.paa"
"muzzle_snds_338_green","\a3\Weapons_F_Mark\Data\UI\icon_muzzle_snds_338_green_ca.paa"
"muzzle_snds_338_sand","\a3\Weapons_F_Mark\Data\UI\icon_muzzle_snds_338_sand_ca.paa"
"muzzle_snds_93mmg","\a3\Weapons_F_Mark\Data\UI\icon_muzzle_snds_93mmg_ca.paa"
"muzzle_snds_93mmg_tan","\a3\Weapons_F_Mark\Data\UI\icon_muzzle_snds_93mmg_tan_ca.paa"
"optic_AMS","\a3\Weapons_F_Mark\Data\UI\icon_optic_AMS_ca.paa"
"optic_AMS_khk","\a3\Weapons_F_Mark\Data\UI\icon_optic_AMS_khk_ca.paa"
"optic_AMS_snd","\a3\Weapons_F_Mark\Data\UI\icon_optic_AMS_snd_ca.paa"
"optic_KHS_blk","\a3\Weapons_F_Mark\Data\UI\icon_optic_KHS_blk_ca.paa"
"optic_KHS_hex","\a3\Weapons_F_Mark\Data\UI\icon_optic_KHS_hex_ca.paa"
"optic_KHS_old","\a3\Weapons_F_Mark\Data\UI\icon_optic_KHS_old_ca.paa"
"optic_KHS_tan","\a3\Weapons_F_Mark\Data\UI\icon_optic_KHS_tan_ca.paa"
"bipod_01_F_snd","\a3\Weapons_F_Mark\Data\UI\icon_bipod_01_F_snd_ca.paa"
"bipod_01_F_blk","\a3\Weapons_F_Mark\Data\UI\icon_bipod_01_F_blk_ca.paa"
"bipod_01_F_mtp","\a3\Weapons_F_Mark\Data\UI\icon_bipod_01_F_mtp_ca.paa"
"bipod_02_F_blk","\a3\Weapons_F_Mark\Data\UI\icon_bipod_02_F_blk_ca.paa"
"bipod_02_F_tan","\a3\Weapons_F_Mark\Data\UI\icon_bipod_02_F_tan_ca.paa"
"bipod_02_F_hex","\a3\Weapons_F_Mark\Data\UI\icon_bipod_02_F_hex_ca.paa"
"bipod_03_F_blk","\a3\Weapons_F_Mark\Data\UI\icon_bipod_03_F_blk_ca.paa"
"bipod_03_F_oli","\a3\Weapons_F_Mark\Data\UI\icon_bipod_03_F_oli_ca.paa"
"srifle_DMR_02_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_02\Data\UI\gear_DMR_02_X_CA.paa"
"srifle_DMR_02_camo_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_02\Data\UI\gear_DMR_02_camo_X_CA.paa"
"srifle_DMR_02_sniper_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_02\Data\UI\gear_DMR_02_sniper_X_CA.paa"
"srifle_DMR_03_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_03\Data\UI\gear_DMR_03_X_CA.paa"
"srifle_DMR_03_khaki_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_03\Data\UI\gear_DMR_03_khaki_X_CA.paa"
"srifle_DMR_03_tan_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_03\Data\UI\gear_DMR_03_tan_X_CA.paa"
"srifle_DMR_03_multicam_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_03\Data\UI\gear_DMR_03_multicam_X_CA.paa"
"srifle_DMR_03_woodland_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_03\Data\UI\gear_DMR_03_woodland_X_CA.paa"
"srifle_DMR_04_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_04\Data\UI\gear_DMR_04_X_CA.paa"
"srifle_DMR_04_Tan_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_04\Data\UI\gear_DMR_04_Tan_X_CA.paa"
"srifle_DMR_05_blk_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_05\Data\UI\gear_DMR_05_X_CA.paa"
"srifle_DMR_05_hex_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_05\Data\UI\gear_DMR_05_camo_X_CA.paa"
"srifle_DMR_05_tan_f","\A3\Weapons_F_Mark\LongRangeRifles\DMR_05\Data\UI\gear_DMR_05_sniper_X_CA.paa"
"srifle_DMR_06_camo_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_06\Data\UI\gear_DMR_06_camo_X_CA.paa"
"srifle_DMR_06_olive_F","\A3\Weapons_F_Mark\LongRangeRifles\DMR_06\Data\UI\gear_DMR_06_olive_X_CA.paa"
"MMG_01_tan_F","\A3\Weapons_F_Mark\Machineguns\MMG_01\Data\UI\gear_MMG_01_tan_X_co.paa"
"MMG_02_black_F","\A3\Weapons_F_Mark\Machineguns\MMG_02\Data\UI\gear_MMG_02_black_X_co.paa"
"MMG_02_sand_F","\A3\Weapons_F_Mark\Machineguns\MMG_02\Data\UI\gear_MMG_02_sand_X_co.paa"
"muzzle_snds_570","\A3\weapons_F\Data\UI\gear_acca_snds_h_CA.paa"
"SMG_03_TR_BASE","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_tr_ca.paa"
"SMG_03_TR_black","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_tr_black_ca.paa"
"SMG_03_TR_camo","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_tr_camo_ca.paa"
"SMG_03_TR_khaki","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_tr_khaki_ca.paa"
"SMG_03_TR_hex","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_tr_hex_ca.paa"
"SMG_03C_TR_black","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_tr_black_ca.paa"
"SMG_03C_TR_camo","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_tr_camo_ca.paa"
"SMG_03C_TR_khaki","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_tr_khaki_ca.paa"
"SMG_03C_TR_hex","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_tr_hex_ca.paa"
"SMG_03_black","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_black_ca.paa"
"SMG_03_camo","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_camo_ca.paa"
"SMG_03_khaki","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_khaki_ca.paa"
"SMG_03_hex","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_hex_ca.paa"
"SMG_03C_black","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_black_ca.paa"
"SMG_03C_camo","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_camo_ca.paa"
"SMG_03C_khaki","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_khaki_ca.paa"
"SMG_03C_hex","\A3\Weapons_F_Mod\SMGs\SMG_03\data\UI\gear_adr97_c_hex_ca.paa"
"O_NVGoggles_hex_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_O_NVGoggles_urb_F_ca.paa"
"O_NVGoggles_urb_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_O_NVGoggles_urb_F_ca.paa"
"O_NVGoggles_ghex_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_O_NVGoggles_ghex_F_ca.paa"
"NVGoggles_tna_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_NVGoggles_tna_F_ca.paa"
"NVGogglesB_blk_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_NVGogglesB_blk_F_ca.paa"
"NVGogglesB_grn_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_NVGogglesB_grn_F_ca.paa"
"NVGogglesB_gry_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_NVGogglesB_gry_F_ca.paa"
"Laserdesignator_01_khk_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_Laserdesignator_01_khk_x_ca.paa"
"Laserdesignator_02_ghex_F","\A3\Weapons_F_Exp\Binocular\Data\UI\icon_Laserdesignator_02_ghex_x_ca.paa"
"arifle_MX_khk_F","\A3\Weapons_F_Exp\Rifles\MX\Data\UI\icon_arifle_MX_khk_F_X_CA.paa"
"arifle_MX_GL_khk_F","\A3\Weapons_F_Exp\Rifles\MX\Data\UI\icon_arifle_MX_GL_khk_F_X_CA.paa"
"arifle_MX_SW_khk_F","\A3\Weapons_F_Exp\Rifles\MX\Data\UI\icon_arifle_MX_SW_khk_F_X_CA.paa"
"arifle_MXC_khk_F","\A3\Weapons_F_Exp\Rifles\MX\Data\UI\icon_arifle_MXC_khk_F_X_CA.paa"
"arifle_MXM_khk_F","\A3\Weapons_F_Exp\Rifles\MX\Data\UI\icon_arifle_MXM_khk_F_X_CA.paa"
"srifle_LRR_tna_F","\A3\Weapons_F_Exp\LongRangeRifles\M320\Data\UI\icon_srifle_LRR_tna_F_X_CA.paa"
"srifle_GM6_ghex_F","\A3\Weapons_F_Exp\LongRangeRifles\GM6\Data\UI\icon_srifle_GM6_ghex_F_X_CA.paa"
"hgun_P07_khk_F","\A3\Weapons_F_Exp\Pistols\P07\Data\UI\icon_hgun_P07_khk_F_X_CA.paa"
"muzzle_snds_H_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_H_khk_F_ca.paa"
"muzzle_snds_H_snd_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_H_snd_F_ca.paa"
"muzzle_snds_m_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_m_khk_F_ca.paa"
"muzzle_snds_m_snd_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_m_snd_F_ca.paa"
"muzzle_snds_58_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_58_blk_F_ca.paa"
"muzzle_snds_58_wdm_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_58_wdm_F_ca.paa"
"muzzle_snds_58_hex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_58_hex_F_ca.paa"
"muzzle_snds_B_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_B_khk_F_ca.paa"
"muzzle_snds_B_snd_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_B_snd_F_ca.paa"
"muzzle_snds_65_TI_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_65_TI_blk_F_ca.paa"
"muzzle_snds_65_TI_hex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_65_TI_hex_F_ca.paa"
"muzzle_snds_65_TI_ghex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_65_TI_ghex_F_ca.paa"
"muzzle_snds_H_MG_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_H_MG_blk_F_ca.paa"
"muzzle_snds_H_MG_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_muzzle_snds_H_MG_khk_F_ca.paa"
"optic_Arco_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Arco_blk_F_ca.paa"
"optic_Arco_ghex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Arco_ghex_F_ca.paa"
"optic_DMS_ghex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_DMS_ghex_F_ca.paa"
"optic_Hamr_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Hamr_khk_F_ca.paa"
"optic_ERCO_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_ERCO_blk_F_ca.paa"
"optic_ERCO_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_ERCO_khk_F_ca.paa"
"optic_ERCO_snd_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_ERCO_snd_F_ca.paa"
"optic_SOS_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_SOS_khk_F_ca.paa"
"optic_LRPS_tna_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_LRPS_tna_F_ca.paa"
"optic_LRPS_ghex_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_LRPS_ghex_F_ca.paa"
"optic_Holosight_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Holosight_blk_F_ca.paa"
"optic_Holosight_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Holosight_khk_F_ca.paa"
"optic_Holosight_smg_blk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Holosight_smg_blk_F_ca.paa"
"optic_Holosight_smg_khk_F","\a3\Weapons_F_Exp\Acc\Data\UI\icon_optic_Holosight_smg_khk_F_ca.paa"
"bipod_01_F_khk","\a3\Weapons_F_Exp\Acc\Data\UI\icon_bipod_01_F_khk_ca.paa"
"launch_RPG32_ghex_F","\A3\Weapons_F_Exp\Launchers\RPG32\Data\UI\launch_RPG32_ghex_F_X_CA.paa"
"launch_RPG7_F","\A3\Weapons_F_Exp\Launchers\RPG7\Data\UI\icon_launch_RPG7_F_X_CA.paa"
"launch_B_Titan_tna_F","\A3\Weapons_F_Exp\Launchers\Titan\Data\UI\icon_launch_B_Titan_tna_F_ca.paa"
"launch_B_Titan_short_tna_F","\A3\Weapons_F_Exp\Launchers\Titan\Data\UI\icon_launch_B_Titan_short_tna_F_ca.paa"
"launch_O_Titan_ghex_F","\A3\Weapons_F_Exp\Launchers\Titan\Data\UI\icon_launch_O_Titan_ghex_F_ca.paa"
"launch_O_Titan_short_ghex_F","\A3\Weapons_F_Exp\Launchers\Titan\Data\UI\icon_launch_O_Titan_short_ghex_F_ca.paa"
"srifle_DMR_07_blk_F","\A3\Weapons_F_Exp\LongRangeRifles\DMR_07\Data\UI\icon_srifle_DMR_07_blk_F_X_CA.paa"
"srifle_DMR_07_hex_F","\A3\Weapons_F_Exp\LongRangeRifles\DMR_07\Data\UI\icon_srifle_DMR_07_hex_F_X_CA.paa"
"srifle_DMR_07_ghex_F","\A3\Weapons_F_Exp\LongRangeRifles\DMR_07\Data\UI\icon_srifle_DMR_07_ghex_F_X_CA.paa"
"LMG_03_F","\A3\Weapons_F_Exp\Machineguns\LMG_03\Data\UI\icon_LMG_03_F_X_CA.paa"
"hgun_Pistol_01_F","\A3\Weapons_F_Exp\Pistols\Pistol_01\Data\UI\icon_hgun_Pistol_01_F_X_CA.paa"
"arifle_AK12_F","\A3\Weapons_F_Exp\Rifles\AK12\Data\UI\icon_arifle_AK12_F_X_CA.paa"
"arifle_AK12_GL_F","\A3\Weapons_F_Exp\Rifles\AK12\Data\UI\icon_arifle_AK12_GL_F_X_CA.paa"
"arifle_AKM_F","\A3\Weapons_F_Exp\Rifles\AKM\Data\UI\arifle_AKM_F_X_CA.paa"
"arifle_AKS_F","\A3\Weapons_F_Exp\Rifles\AKS\Data\UI\arifle_AKS_F_X_CA.paa"
"arifle_ARX_blk_F","\A3\Weapons_F_Exp\Rifles\ARX\Data\UI\arifle_ARX_blk_F_X_CA.paa"
"arifle_ARX_ghex_F","\A3\Weapons_F_Exp\Rifles\ARX\Data\UI\arifle_ARX_ghex_F_X_CA.paa"
